1 0.99407 -0.99407
2 0.977111 -0.977111
3 0.948872 -0.948872
4 0.91017 -0.91017
5 0.864122 -0.864122
6 0.81113 -0.81113
7 0.75131 -0.75131
8 0.686853 -0.686853
9 0.620326 -0.620326
10 0.551824 -0.551824
11 0.486074 -0.486074
12 0.421336 -0.421336
13 0.360054 -0.360054
14 0.302517 -0.302517
15 0.250765 -0.250765
16 0.20396 -0.20396
17 0.161862 -0.161862
18 0.124671 -0.124671
19 0.0938423 -0.0938423
20 0.0685779 -0.0685779
21 0.0487442 -0.0487442
22 0.032944 -0.032944
23 0.0218501 -0.0218501
24 0.0139459 -0.0139459
25 0.00916804 -0.00916804
26 0.00665973 -0.00665973
27 0.00572462 -0.00572462
28 0.00583668 -0.00583668
29 0.00646745 -0.00646745
